vehicle_id,timestamp,speed_kmh,battery_pct,motor_temp_c,lat,lon,fault_code
FP-0009,2026-06-11T10:14:30.000Z,46.1,32.6,49.2,-37.644392,145.188777,
FP-0010,2026-06-11T10:14:30.000Z,27.5,41.7,90.0,-37.748208,144.659897,
FP-0011,2026-06-11T10:14:30.000Z,32.6,22.54,71.7,-37.642935,145.186883,
FP-0012,2026-06-11T10:14:30.000Z,49.1,46.71,61.9,-38.040795,145.070333,
FP-0014,2026-06-11T10:14:30.000Z,22.9,30.25,211.0,-37.735553,145.103927,
FP-0015,2026-06-11T10:14:30.000Z,60.2,8.28,66.9,-37.773298,144.476037,F-BAT-LOW
FP-0016,2026-06-11T10:14:30.000Z,68.1,32.9,107.8,-37.615792,144.942635,F-MOT-TEMP
FP-0017,2026-06-11T10:14:30.000Z,82.6,29.88,60.4,-38.070795,144.642209,
FP-0019,2026-06-11T10:14:30.000Z,23.2,36.69,65.9,-37.317331,144.785618,
FP-0020,2026-06-11T10:14:30.000Z,72.9,19.38,71.3,-37.876534,144.57187,
FP-0021,2026-06-11T10:14:30.000Z,20.5,11.65,59.4,-37.697568,144.839681,
FP-0022,2026-06-11T10:14:30.000Z,47.4,30.08,58.2,-37.406636,145.084376,
FP-0023,2026-06-11T10:14:30.000Z,0.0,32.47,66.7,-37.564847,145.591196,
FP-0026,2026-06-11T10:14:30.000Z,46.6,30.7,43.2,-37.585484,145.289468,
FP-0027,2026-06-11T10:14:30.000Z,50.0,29.57,54.6,-37.97802,144.956674,
FP-0028,2026-06-11T10:14:30.000Z,0.0,31.63,,,145.14661,
FP-0029,2026-06-11T10:14:30.000Z,14.8,38.32,35.8,-37.980927,145.189096,
FP-0030,2026-06-11T10:14:30.000Z,54.2,24.03,51.6,-38.028695,145.122342,
FP-0031,2026-06-11T10:14:30.000Z,0.0,36.96,18.0,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:30.000Z,33.1,19.31,59.7,-37.64609,145.488239,
FP-0033,2026-06-11T10:14:30.000Z,20.5,32.58,40.8,-37.345761,145.235377,
FP-0033,2026-06-11T10:14:30.000Z,20.5,32.58,40.8,-37.345761,145.235377,
FP-0034,2026-06-11T10:14:30.000Z,45.6,2.86,70.6,-38.156589,144.964572,F-BAT-LOW
FP-0035,2026-06-11T10:14:30.000Z,24.6,48.17,21.6,-37.973293,144.781211,
FP-0036,2026-06-11T10:14:30.000Z,30.8,34.04,53.7,-37.77632,144.383944,
FP-0037,2026-06-11T10:14:30.000Z,0.0,9.95,67.7,-37.993471,,F-BAT-LOW
FP-0038,2026-06-11T10:14:30.000Z,43.2,24.78,78.3,-37.58842,145.209443,
FP-0039,2026-06-11T10:14:30.000Z,56.9,22.7,71.9,-37.234021,145.124722,
FP-0040,2026-06-11T10:14:30.000Z,0.0,30.05,39.4,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:30.000Z,54.6,30.05,50.3,-37.749777,144.293446,
FP-0042,2026-06-11T10:14:30.000Z,37.5,19.78,52.7,-37.857651,144.574446,
FP-0043,2026-06-11T10:14:30.000Z,0.0,40.31,51.5,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:30.000Z,0.0,18.93,48.7,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:30.000Z,50.3,45.15,46.5,-37.79318,144.921414,
FP-0045,2026-06-11T10:14:30.000Z,50.3,45.15,46.5,-37.79318,144.921414,
FP-0046,2026-06-11T10:14:30.000Z,50.8,44.48,61.2,-37.64435,145.482899,
FP-0047,2026-06-11T10:14:30.000Z,42.4,45.78,50.4,-38.05709,144.744057,
FP-0048,2026-06-11T10:14:30.000Z,60.3,24.37,62.6,-37.55645,145.228422,
FP-0049,2026-06-11T10:14:30.000Z,37.0,48.21,57.8,-37.905662,144.869654,
FP-0001,2026-06-11T10:14:35.000Z,0.0,28.92,70.5,-37.866713,145.244744,
FP-0002,2026-06-11T10:14:35.000Z,0.0,20.58,56.6,-37.654614,144.589878,
FP-0003,2026-06-11T10:14:35.000Z,31.4,23.71,39.0,-38.028843,144.472481,
FP-0004,2026-06-11T10:14:35.000Z,48.3,21.05,81.4,-37.899397,144.502639,
FP-0005,2026-06-11T10:14:35.000Z,34.1,32.63,49.9,-38.201598,144.939414,
FP-0006,2026-06-11T10:14:35.000Z,50.9,38.2,35.7,-37.7342,144.378506,
FP-0007,2026-06-11T10:14:35.000Z,31.1,27.11,58.5,-37.510317,144.606921,
FP-0008,2026-06-11T10:14:35.000Z,18.4,47.65,72.1,-37.97638,145.154613,
FP-0009,2026-06-11T10:14:35.000Z,44.9,32.57,49.6,-37.64492,145.188536,
FP-0010,2026-06-11T10:14:35.000Z,21.4,41.69,89.5,-37.748464,144.659998,
FP-0011,2026-06-11T10:14:35.000Z,34.7,22.52,71.5,-37.642516,145.186738,
FP-0012,2026-06-11T10:14:35.000Z,46.4,46.69,61.7,-38.040392,145.069803,
FP-0014,2026-06-11T10:14:35.000Z,21.6,30.24,46.7,-37.735419,145.104224,
FP-0015,2026-06-11T10:14:35.000Z,62.9,8.25,67.0,-37.772658,144.476617,F-BAT-LOW
FP-0016,2026-06-11T10:14:35.000Z,,32.86,108.3,,144.941491,F-MOT-TEMP
FP-0017,2026-06-11T10:14:35.000Z,83.6,29.84,60.6,-38.069801,144.642623,
FP-0019,2026-06-11T10:14:35.000Z,31.2,36.67,65.8,-37.317415,144.786096,
FP-0020,2026-06-11T10:14:35.000Z,,19.34,71.5,,144.571019,
FP-0021,2026-06-11T10:14:35.000Z,31.4,11.63,59.3,-37.69796,144.83972,
FP-0022,2026-06-11T10:14:35.000Z,,30.05,58.0,-37.406448,145.085152,
FP-0023,2026-06-11T10:14:35.000Z,0.0,32.47,66.2,-37.564847,145.591196,
FP-0026,2026-06-11T10:14:35.000Z,41.9,30.67,43.7,-37.585059,145.289854,
FP-0027,2026-06-11T10:14:35.000Z,54.6,29.54,54.6,-37.978565,144.957196,
FP-0028,2026-06-11T10:14:35.000Z,0.0,31.63,45.8,-37.546712,145.14661,
FP-0029,2026-06-11T10:14:35.000Z,16.8,38.31,35.7,-37.981053,145.189309,
FP-0030,2026-06-11T10:14:35.000Z,42.1,24.01,51.8,-38.02919,145.12211,
FP-0031,2026-06-11T10:14:35.000Z,0.0,36.96,18.0,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:35.000Z,48.0,19.28,59.6,-37.646553,145.487755,
FP-0033,2026-06-11T10:14:35.000Z,13.5,32.57,40.6,-37.345593,145.235408,
FP-0033,2026-06-11T10:14:35.000Z,13.5,32.57,40.6,-37.345593,145.235408,
FP-0034,2026-06-11T10:14:35.000Z,38.8,2.84,70.4,-38.156105,144.964549,F-BAT-LOW
FP-0035,2026-06-11T10:14:35.000Z,32.5,48.15,21.8,-37.973605,144.78088,
FP-0036,2026-06-11T10:14:35.000Z,31.0,34.02,53.7,-37.775956,144.384114,
FP-0037,2026-06-11T10:14:35.000Z,0.0,10.09,67.3,-37.993471,144.879147,F-BAT-LOW
FP-0038,2026-06-11T10:14:35.000Z,38.5,24.76,78.0,-37.588666,145.20892,
FP-0039,2026-06-11T10:14:35.000Z,42.5,22.67,212.3,-37.234551,145.124783,
FP-0040,2026-06-11T10:14:35.000Z,0.0,30.19,39.2,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:35.000Z,54.3,30.03,50.8,-37.749304,144.294063,
FP-0042,2026-06-11T10:14:35.000Z,45.1,19.75,52.7,-37.858137,144.574809,
FP-0043,2026-06-11T10:14:35.000Z,0.0,40.31,51.2,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:35.000Z,0.0,18.93,48.3,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:35.000Z,45.9,45.12,46.5,-37.793314,144.922121,
FP-0046,2026-06-11T10:14:35.000Z,50.8,44.45,61.2,-37.64381,145.482476,
FP-0047,2026-06-11T10:14:35.000Z,38.8,45.76,50.4,-38.057366,144.743549,
FP-0048,2026-06-11T10:14:35.000Z,67.3,24.34,62.8,-37.555715,145.227903,
FP-0049,2026-06-11T10:14:35.000Z,48.8,,57.7,,144.869214,
FP-0001,2026-06-11T10:14:40.000Z,0.0,28.92,70.0,-37.866713,145.244744,
FP-0002,2026-06-11T10:14:40.000Z,0.0,20.58,56.1,-37.654614,144.589878,
FP-0003,2026-06-11T10:14:40.000Z,34.0,23.69,39.0,-38.028952,144.47196,
FP-0004,2026-06-11T10:14:40.000Z,32.6,21.03,81.5,-37.899437,144.502124,
FP-0005,2026-06-11T10:14:40.000Z,32.1,32.61,49.9,-38.201694,144.939911,
FP-0006,2026-06-11T10:14:40.000Z,45.3,38.17,36.2,-37.734548,144.379072,
FP-0007,2026-06-11T10:14:40.000Z,37.3,27.09,58.6,-37.510539,144.607438,
FP-0008,2026-06-11T10:14:40.000Z,25.0,47.64,71.8,-37.976204,145.15494,
FP-0009,2026-06-11T10:14:40.000Z,49.0,32.55,49.7,-37.645401,145.188056,
FP-0010,2026-06-11T10:14:40.000Z,19.2,41.68,89.1,-37.748665,144.660164,
FP-0011,2026-06-11T10:14:40.000Z,25.9,22.51,71.0,-37.642223,145.186565,
FP-0012,2026-06-11T10:14:40.000Z,49.6,46.66,61.8,-38.039928,145.069279,
FP-0014,2026-06-11T10:14:40.000Z,14.4,30.23,46.5,-37.735306,145.104399,
FP-0015,2026-06-11T10:14:40.000Z,67.0,8.22,67.0,-37.771977,144.477234,F-BAT-LOW
FP-0016,2026-06-11T10:14:40.000Z,73.0,32.82,108.7,-37.615976,144.940341,F-MOT-TEMP
FP-0017,2026-06-11T10:14:40.000Z,84.0,29.79,60.7,-38.06895,144.643405,
FP-0019,2026-06-11T10:14:40.000Z,42.9,36.65,65.5,-37.317659,144.786697,
FP-0019,2026-06-11T10:14:40.000Z,42.9,36.65,65.5,-37.317659,144.786697,
FP-0020,2026-06-11T10:14:40.000Z,80.3,19.3,198.6,-37.875203,144.570074,
FP-0021,2026-06-11T10:14:40.000Z,41.6,11.61,59.2,-37.698472,144.83984,
FP-0022,2026-06-11T10:14:40.000Z,48.3,30.03,58.0,-37.406228,145.085861,
FP-0023,2026-06-11T10:14:40.000Z,0.0,32.47,65.7,-37.564847,145.591196,
FP-0026,2026-06-11T10:14:40.000Z,41.7,30.65,43.7,-37.584633,145.290234,
FP-0027,2026-06-11T10:14:40.000Z,54.9,29.51,54.9,-37.979084,144.957768,
FP-0028,2026-06-11T10:14:40.000Z,0.0,31.63,45.5,-37.546712,145.14661,
FP-0029,2026-06-11T10:14:40.000Z,18.1,38.3,35.6,-37.981196,145.189532,
FP-0030,2026-06-11T10:14:40.000Z,33.8,23.99,52.0,-38.029574,145.121886,
FP-0031,2026-06-11T10:14:40.000Z,0.0,36.96,17.9,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:40.000Z,54.2,19.25,59.9,-37.64711,145.487268,
FP-0033,2026-06-11T10:14:40.000Z,18.2,32.56,40.6,-37.34537,145.235459,
FP-0034,2026-06-11T10:14:40.000Z,46.8,2.81,70.3,-38.155524,144.964646,F-BAT-LOW
FP-0035,2026-06-11T10:14:40.000Z,15.8,48.14,22.0,-37.973761,144.780726,
FP-0036,2026-06-11T10:14:40.000Z,33.9,34.0,53.5,-37.775594,144.384394,
FP-0037,2026-06-11T10:14:40.000Z,0.0,10.23,66.8,-37.993471,144.879147,F-BAT-LOW
FP-0038,2026-06-11T10:14:40.000Z,48.4,24.73,77.7,-37.588985,145.20827,
FP-0039,2026-06-11T10:14:40.000Z,47.4,22.65,72.2,-37.235143,145.124774,
FP-0040,2026-06-11T10:14:40.000Z,0.0,30.33,39.0,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:40.000Z,46.6,30.0,51.0,-37.748931,144.294631,
FP-0042,2026-06-11T10:14:40.000Z,38.4,19.73,52.8,-37.858587,144.575023,
FP-0043,2026-06-11T10:14:40.000Z,0.0,40.31,50.8,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:40.000Z,0.0,18.93,48.0,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:40.000Z,40.8,45.1,46.8,-37.79339,144.92276,
FP-0046,2026-06-11T10:14:40.000Z,,44.43,61.3,-37.643307,145.482056,
FP-0047,2026-06-11T10:14:40.000Z,36.8,45.74,50.5,-38.057532,144.743004,
FP-0048,2026-06-11T10:14:40.000Z,48.4,24.31,62.8,-37.555135,145.227677,
FP-0049,2026-06-11T10:14:40.000Z,47.2,48.16,57.8,-37.904733,144.868699,
FP-0001,2026-06-11T10:14:45.000Z,0.0,28.92,69.4,-37.866713,145.244744,
FP-0002,2026-06-11T10:14:45.000Z,0.0,20.58,55.6,-37.654614,144.589878,
FP-0003,2026-06-11T10:14:45.000Z,46.3,23.66,39.1,-38.029122,144.471257,
FP-0004,2026-06-11T10:14:45.000Z,34.4,21.01,81.5,-37.899511,144.501586,
FP-0005,2026-06-11T10:14:45.000Z,38.0,32.59,49.7,-38.201725,144.940514,
FP-0006,2026-06-11T10:14:45.000Z,52.8,38.14,36.5,-37.734906,144.379775,
FP-0007,2026-06-11T10:14:45.000Z,37.4,27.07,58.6,-37.510796,144.60793,
FP-0008,2026-06-11T10:14:45.000Z,10.1,47.63,71.5,-37.976129,145.155069,
FP-0009,2026-06-11T10:14:45.000Z,53.0,32.52,49.7,-37.645972,145.187629,
FP-0010,2026-06-11T10:14:45.000Z,20.7,41.66,,,144.660347,
FP-0011,2026-06-11T10:14:45.000Z,21.7,22.49,70.5,-37.641995,145.186378,
FP-0012,2026-06-11T10:14:45.000Z,40.3,46.64,61.7,-38.039527,145.06889,
FP-0014,2026-06-11T10:14:45.000Z,22.2,30.22,46.4,-37.735127,145.104669,
FP-0015,2026-06-11T10:14:45.000Z,58.2,8.18,66.8,-37.771334,144.477667,F-BAT-LOW
FP-0016,2026-06-11T10:14:45.000Z,75.0,32.78,109.3,-37.616018,144.939157,F-MOT-TEMP
FP-0017,2026-06-11T10:14:45.000Z,76.0,29.75,61.1,-38.068168,144.644092,
FP-0019,2026-06-11T10:14:45.000Z,55.5,36.62,65.6,-37.318072,144.787399,
FP-0020,2026-06-11T10:14:45.000Z,69.5,19.26,72.1,-37.87467,144.569204,
FP-0021,2026-06-11T10:14:45.000Z,41.5,11.58,59.1,-37.698984,144.839945,
FP-0022,2026-06-11T10:14:45.000Z,43.1,30.0,57.9,-37.406054,145.086503,
FP-0023,2026-06-11T10:14:45.000Z,0.0,32.47,65.3,-37.564847,145.591196,
FP-0026,2026-06-11T10:14:45.000Z,36.5,30.63,,-37.584317,145.290649,
FP-0027,2026-06-11T10:14:45.000Z,44.9,29.48,55.2,-37.979552,144.958161,
FP-0028,2026-06-11T10:14:45.000Z,-54.2,31.63,45.2,-37.546712,145.14661,
FP-0029,2026-06-11T10:14:45.000Z,18.6,38.29,35.8,-37.981395,145.189685,
FP-0030,2026-06-11T10:14:45.000Z,45.3,23.96,52.1,-38.030028,145.121456,
FP-0031,2026-06-11T10:14:45.000Z,0.0,36.96,17.9,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:45.000Z,56.3,19.22,59.8,-37.647714,145.486807,
FP-0033,2026-06-11T10:14:45.000Z,13.2,32.55,40.5,-37.345205,145.235452,
FP-0034,2026-06-11T10:14:45.000Z,48.4,2.78,70.3,-38.154942,144.96486,F-BAT-LOW
FP-0035,2026-06-11T10:14:45.000Z,-51.5,48.13,22.4,-37.97393,144.780512,
FP-0036,2026-06-11T10:14:45.000Z,36.7,33.98,53.3,-37.775168,144.384613,
FP-0037,2026-06-11T10:14:45.000Z,0.0,10.37,66.4,-37.993471,144.879147,F-BAT-LOW
FP-0038,2026-06-11T10:14:45.000Z,39.4,24.71,77.4,-37.589237,145.207737,
FP-0039,2026-06-11T10:14:45.000Z,41.1,22.62,72.2,-37.235646,145.124907,
FP-0040,2026-06-11T10:14:45.000Z,0.0,30.47,38.9,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:45.000Z,38.0,29.98,51.3,-37.748638,144.295105,
FP-0042,2026-06-11T10:14:45.000Z,25.3,19.72,52.8,-37.858892,144.575128,
FP-0043,2026-06-11T10:14:45.000Z,0.0,40.3,50.4,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:45.000Z,0.0,18.92,47.6,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:45.000Z,27.3,45.08,46.8,,,
FP-0046,2026-06-11T10:14:45.000Z,47.4,44.4,61.5,-37.642842,145.481592,
FP-0047,2026-06-11T10:14:45.000Z,36.9,45.72,50.5,-38.057548,144.742418,
FP-0048,2026-06-11T10:14:45.000Z,27.1,24.3,62.5,-37.554809,145.227561,
FP-0049,2026-06-11T10:14:45.000Z,56.2,48.13,57.9,-37.904195,144.868125,
FP-0001,2026-06-11T10:14:50.000Z,0.0,28.92,68.8,-37.866713,145.244744,
FP-0002,2026-06-11T10:14:50.000Z,0.0,20.58,55.1,-37.654614,144.589878,
FP-0003,2026-06-11T10:14:50.000Z,40.4,23.64,39.3,-38.029204,144.470624,
FP-0004,2026-06-11T10:14:50.000Z,26.9,21.0,81.8,-37.899641,144.501193,
FP-0005,2026-06-11T10:14:50.000Z,35.4,32.57,49.8,-38.201632,144.941065,
FP-0006,2026-06-11T10:14:50.000Z,52.3,38.12,36.7,-37.735182,144.380525,
FP-0007,2026-06-11T10:14:50.000Z,38.0,27.04,58.5,-37.511013,144.608463,
FP-0008,2026-06-11T10:14:50.000Z,4.2,47.62,70.9,-37.976098,145.155123,
FP-0009,2026-06-11T10:14:50.000Z,,32.49,50.0,-37.646438,145.187227,
FP-0010,2026-06-11T10:14:50.000Z,21.4,41.65,88.0,-37.749103,144.660535,
FP-0011,2026-06-11T10:14:50.000Z,24.3,22.48,70.3,-37.641761,145.186132,
FP-0012,2026-06-11T10:14:50.000Z,25.5,46.62,61.4,-38.039279,145.068635,
FP-0014,2026-06-11T10:14:50.000Z,36.5,30.2,46.5,-37.734853,145.105131,
FP-0015,2026-06-11T10:14:50.000Z,65.2,8.15,67.1,-37.770593,144.478099,F-BAT-LOW
FP-0016,2026-06-11T10:14:50.000Z,73.0,32.75,110.0,-37.616055,144.938006,F-MOT-TEMP
FP-0017,2026-06-11T10:14:50.000Z,58.3,29.72,61.1,-38.067568,144.644621,
FP-0019,2026-06-11T10:14:50.000Z,61.5,36.58,66.0,-37.318243,144.788343,
FP-0020,2026-06-11T10:14:50.000Z,58.8,19.23,72.1,-37.874205,144.568481,
FP-0021,2026-06-11T10:14:50.000Z,40.6,11.56,58.9,-37.69948,144.84009,
FP-0022,2026-06-11T10:14:50.000Z,33.2,29.98,57.8,-37.405895,145.086986,
FP-0023,2026-06-11T10:14:50.000Z,0.0,32.47,64.8,-37.564847,145.591196,
FP-0026,2026-06-11T10:14:50.000Z,30.3,30.61,44.0,-37.584029,145.290961,
FP-0027,2026-06-11T10:14:50.000Z,,29.46,55.3,-37.979904,144.958529,
FP-0028,2026-06-11T10:14:50.000Z,0.0,31.63,44.9,-37.546712,145.14661,
FP-0028,2026-06-11T10:14:50.000Z,0.0,31.63,44.9,-37.546712,145.14661,
FP-0029,2026-06-11T10:14:50.000Z,26.1,38.27,208.8,-37.981662,145.189923,
FP-0030,2026-06-11T10:14:50.000Z,-9999,23.95,51.8,-38.030403,145.121193,
FP-0031,2026-06-11T10:14:50.000Z,0.0,36.96,17.8,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:50.000Z,49.9,19.2,59.8,-37.648242,145.486388,
FP-0033,2026-06-11T10:14:50.000Z,9.5,32.54,40.2,-37.345087,145.235468,
FP-0034,2026-06-11T10:14:50.000Z,52.9,2.76,70.4,-38.154396,144.965335,F-BAT-LOW
FP-0035,2026-06-11T10:14:50.000Z,21.9,48.12,22.7,-37.974139,144.780286,
FP-0036,2026-06-11T10:14:50.000Z,30.5,33.96,53.3,-37.774828,144.38483,
FP-0037,2026-06-11T10:14:50.000Z,0.0,10.51,66.0,-37.993471,144.879147,F-BAT-LOW
FP-0038,2026-06-11T10:14:50.000Z,38.6,24.69,77.5,-37.589541,145.207263,
FP-0039,2026-06-11T10:14:50.000Z,54.7,22.59,72.4,-37.236286,145.125212,
FP-0040,2026-06-11T10:14:50.000Z,0.0,30.61,38.7,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:50.000Z,38.6,29.96,51.3,-37.748303,144.295547,
FP-0042,2026-06-11T10:14:50.000Z,19.9,19.71,52.9,-37.8591,144.575303,
FP-0043,2026-06-11T10:14:50.000Z,0.0,40.3,50.1,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:50.000Z,0.0,18.92,47.3,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:50.000Z,37.3,45.06,47.0,-37.793583,144.923754,
FP-0046,2026-06-11T10:14:50.000Z,45.6,44.38,61.6,-37.642383,145.481165,
FP-0047,2026-06-11T10:14:50.000Z,45.9,45.69,50.7,-38.05768,144.741709,
FP-0048,2026-06-11T10:14:50.000Z,24.1,24.28,62.0,-37.554543,145.227382,
FP-0049,2026-06-11T10:14:50.000Z,NaN,48.1,57.9,-37.903799,144.867444,
FP-0001,2026-06-11T10:14:55.000Z,0.0,28.92,68.3,-37.866713,145.244744,
FP-0002,2026-06-11T10:14:55.000Z,0.0,20.58,54.7,-37.654614,144.589878,
FP-0003,2026-06-11T10:14:55.000Z,45.4,23.62,39.6,-38.029442,144.469969,
FP-0004,2026-06-11T10:14:55.000Z,13.2,20.99,81.5,-37.899717,144.501006,
FP-0005,2026-06-11T10:14:55.000Z,22.6,32.55,49.5,-38.201513,144.94139,
FP-0006,2026-06-11T10:14:55.000Z,45.4,38.09,37.1,-37.735472,144.381143,
FP-0007,2026-06-11T10:14:55.000Z,37.6,27.02,58.4,,144.608942,
FP-0008,2026-06-11T10:14:55.000Z,6.4,47.62,70.3,-37.976046,145.155201,
FP-0009,2026-06-11T10:14:55.000Z,36.3,32.47,49.9,-37.646783,145.186855,
FP-0010,2026-06-11T10:14:55.000Z,8.6,41.64,87.4,-37.749196,144.660604,
FP-0011,2026-06-11T10:14:55.000Z,25.0,22.47,69.9,-37.641515,145.185888,
FP-0012,2026-06-11T10:14:55.000Z,50.5,46.6,61.3,-38.038864,145.06803,
FP-0014,2026-06-11T10:14:55.000Z,39.4,30.18,46.7,-37.734568,145.10564,
FP-0015,2026-06-11T10:14:55.000Z,71.7,8.11,67.2,-37.769808,144.478649,F-BAT-LOW
FP-0016,2026-06-11T10:14:55.000Z,84.5,32.7,110.8,-37.615963,144.936676,F-MOT-TEMP
FP-0017,2026-06-11T10:14:55.000Z,51.4,29.69,61.1,-38.067046,144.645098,
FP-0019,2026-06-11T10:14:55.000Z,60.1,36.55,66.1,-37.318512,144.789227,
FP-0021,2026-06-11T10:14:55.000Z,39.1,11.54,59.0,-37.699951,144.840256,
FP-0022,2026-06-11T10:14:55.000Z,39.8,29.96,57.9,-37.405692,145.087559,
FP-0023,2026-06-11T10:14:55.000Z,-36.7,32.47,64.3,-37.564847,145.591196,
FP-0024,2026-06-11T10:14:55.000Z,43.4,28.53,73.4,-38.108457,144.845656,
FP-0026,2026-06-11T10:14:55.000Z,24.8,30.6,43.9,-37.583779,145.291194,
FP-0027,2026-06-11T10:14:55.000Z,52.4,29.44,55.4,-37.980272,144.959218,
FP-0028,2026-06-11T10:14:55.000Z,0.0,31.62,44.6,-37.546712,145.14661,
FP-0029,2026-06-11T10:14:55.000Z,34.0,38.25,36.0,-37.981968,145.190297,
FP-0030,2026-06-11T10:14:55.000Z,39.5,23.92,51.9,-38.030819,145.120854,
FP-0031,2026-06-11T10:14:55.000Z,0.0,36.96,17.8,-37.969139,144.720444,
FP-0032,2026-06-11T10:14:55.000Z,47.3,19.17,59.6,-37.648783,145.486085,
FP-0033,2026-06-11T10:14:55.000Z,0.0,32.54,40.1,-37.345087,145.235468,
FP-0034,2026-06-11T10:14:55.000Z,49.5,2.73,70.4,-38.153943,144.965871,F-BAT-LOW
FP-0035,2026-06-11T10:14:55.000Z,18.1,48.11,22.8,-37.974294,144.780077,
FP-0036,2026-06-11T10:14:55.000Z,33.8,33.94,53.4,-37.77445,144.385069,
FP-0037,2026-06-11T10:14:55.000Z,0.0,10.65,65.5,-37.993471,144.879147,F-BAT-LOW
FP-0038,2026-06-11T10:14:55.000Z,38.0,24.67,77.1,-37.589895,145.206863,
FP-0039,2026-06-11T10:14:55.000Z,52.6,22.57,72.3,-37.236899,145.125514,
FP-0040,2026-06-11T10:14:55.000Z,0.0,30.75,38.5,-37.759045,144.892693,
FP-0041,2026-06-11T10:14:55.000Z,51.7,29.93,51.5,-37.747895,144.296181,
FP-0042,2026-06-11T10:14:55.000Z,12.6,19.7,52.8,-37.859236,144.575404,
FP-0043,2026-06-11T10:14:55.000Z,0.0,,49.7,-38.045879,145.599074,
FP-0044,2026-06-11T10:14:55.000Z,0.0,18.92,46.9,-37.612579,145.274539,
FP-0045,2026-06-11T10:14:55.000Z,33.8,45.04,47.1,-37.793643,144.924283,
FP-0046,2026-06-11T10:14:55.000Z,43.8,44.35,61.5,-37.641862,145.480951,
FP-0047,2026-06-11T10:14:55.000Z,58.5,45.66,50.9,-38.057825,144.740798,
FP-0048,2026-06-11T10:14:55.000Z,31.7,24.26,61.6,-37.554205,145.227122,
FP-0049,2026-06-11T10:14:55.000Z,50.1,48.08,57.7,-37.903344,144.866898,
FP-0001,2026-06-11T10:15:00.000Z,0.0,28.92,67.7,-37.866713,145.244744,
FP-0002,2026-06-11T10:15:00.000Z,0.0,20.58,54.2,-37.654614,144.589878,
FP-0003,2026-06-11T10:15:00.000Z,30.5,23.6,39.7,-38.029566,144.46951,
FP-0004,2026-06-11T10:15:00.000Z,26.3,20.97,81.4,-37.899888,144.500649,
FP-0005,2026-06-11T10:15:00.000Z,21.5,32.54,49.4,-38.201358,144.94167,
FP-0006,2026-06-11T10:15:00.000Z,45.0,38.07,37.0,-37.735669,144.38181,
FP-0007,2026-06-11T10:15:00.000Z,-12.1,27.0,58.5,-37.511617,144.609491,
FP-0008,2026-06-11T10:15:00.000Z,0.0,47.62,69.6,-37.976046,145.155201,
FP-0009,2026-06-11T10:15:00.000Z,20.2,32.46,49.9,-37.646986,145.186664,
FP-0010,2026-06-11T10:15:00.000Z,14.4,41.63,86.9,-37.749343,144.660736,
FP-0011,2026-06-11T10:15:00.000Z,20.4,22.45,69.7,-37.641301,145.185713,
FP-0012,2026-06-11T10:15:00.000Z,48.8,46.57,61.6,-38.038469,145.067438,
FP-0014,2026-06-11T10:15:00.000Z,30.5,30.16,46.6,-37.734403,145.106075,
FP-0015,2026-06-11T10:15:00.000Z,65.4,8.08,67.4,-37.769096,144.479158,F-BAT-LOW
FP-0016,2026-06-11T10:15:00.000Z,82.4,32.66,111.5,-37.615908,144.935376,F-MOT-TEMP
FP-0017,2026-06-11T10:15:00.000Z,65.8,29.66,61.0,-38.066288,144.645507,
FP-0019,2026-06-11T10:15:00.000Z,52.9,36.52,66.3,-37.31861,144.79005,
FP-0021,2026-06-11T10:15:00.000Z,45.9,11.52,59.0,-37.700524,144.840303,
FP-0022,2026-06-11T10:15:00.000Z,46.4,29.94,57.8,-37.405518,145.088257,
FP-0023,2026-06-11T10:15:00.000Z,0.0,32.47,63.8,-37.564847,145.591196,
FP-0024,2026-06-11T10:15:00.000Z,53.0,28.5,73.4,-38.108327,144.844829,
FP-0026,2026-06-11T10:15:00.000Z,12.8,30.59,43.7,-37.583648,145.29131,
FP-0027,2026-06-11T10:15:00.000Z,37.9,29.41,55.5,-37.980456,144.959774,
FP-0028,2026-06-11T10:15:00.000Z,0.0,31.62,44.3,-37.546712,145.14661,
FP-0029,2026-06-11T10:15:00.000Z,45.9,38.23,36.2,-37.982438,145.190717,
FP-0030,2026-06-11T10:15:00.000Z,34.8,23.9,51.8,-38.031228,145.120662,
